number,ticker,cp,entry,exit,expiration,dte,hold_days,strike,open_entry,delta_entry,value_at_exit,exit_src,profit,return_pct
11,IWM,C,2024-07-11,2024-07-19,2024-08-09,29,8,210.0,3.4,0.5847,9.67,tradier_close,627.0,184.4
11,IWM,C,2024-07-11,2024-07-19,2024-08-16,36,8,211.0,3.44,0.5539,9.46,tradier_close,602.0,175.0
11,IWM,C,2024-07-11,2024-07-19,2024-09-20,71,8,105.0,104.08,1.0,112.69,athena_mid,860.5,8.3
11,IWM,C,2024-07-11,2024-07-19,2024-09-30,81,8,211.0,6.42,0.5646,12.63,athena_mid,621.0,96.7
11,IWM,C,2024-07-11,2024-07-19,2025-02-21,225,8,220.0,8.75,0.4847,15.0,tradier_close,625.0,71.4
11,IWM,C,2024-07-11,2024-07-19,2025-03-21,253,8,215.0,13.4,0.5519,19.06,tradier_close,566.0,42.2
11,IWM,C,2024-07-11,2024-07-19,2025-06-30,354,8,250.0,4.95,0.2574,8.15,tradier_close,320.0,64.6
11,IWM,C,2024-07-11,2024-07-19,2024-07-24,13,8,214.0,0.62,0.3782,3.77,tradier_close,315.0,508.1
11,IWM,C,2024-07-11,2024-07-19,2024-08-09,29,8,212.0,2.13,0.5134,7.75,tradier_close,562.0,263.8
11,IWM,C,2024-07-11,2024-07-19,2024-08-16,36,8,200.0,10.48,0.8237,18.37,tradier_close,789.0,75.3
11,IWM,C,2024-07-11,2024-07-19,2024-11-15,127,8,260.0,0.54,0.0689,1.31,tradier_close,77.0,142.6
11,IWM,C,2024-07-11,2024-07-19,2025-03-31,263,8,285.0,0.56,0.0588,1.46,athena_mid,90.0,160.7
11,IWM,C,2024-07-11,2024-07-19,2024-07-22,11,8,209.0,1.81,0.6521,7.55,tradier_close,574.0,317.1
11,IWM,C,2024-07-11,2024-07-19,2024-08-16,36,8,213.0,2.32,0.4887,7.99,tradier_close,567.0,244.4
11,IWM,C,2024-07-11,2024-07-19,2024-08-23,43,8,190.0,19.68,0.9227,28.15,tradier_close,847.0,43.0
11,IWM,C,2024-07-11,2024-07-19,2024-08-23,43,8,240.0,0.16,0.0451,0.63,tradier_close,47.0,293.7
11,IWM,C,2024-07-11,2024-07-19,2024-09-20,71,8,300.0,0.04,0.001,0.08,tradier_close,4.0,100.0
11,IWM,C,2024-07-11,2024-07-19,2025-03-31,263,8,231.0,6.98,0.3741,11.26,athena_mid,428.0,61.3
11,IWM,C,2024-07-11,2024-07-19,2025-12-19,526,8,209.0,25.19,0.6353,31.53,athena_mid,634.0,25.2
11,IWM,C,2024-07-11,2024-07-19,2026-01-16,554,8,202.0,31.26,0.6815,36.57,athena_mid,531.0,17.0
11,IWM,C,2024-07-11,2024-07-19,2024-07-19,8,8,185.0,23.07,0.9982,31.75,tradier_close,868.0,37.6
11,IWM,C,2024-07-11,2024-07-19,2024-07-22,11,8,201.0,7.3,0.907,15.6,tradier_close,830.0,113.7
11,IWM,C,2024-07-11,2024-07-19,2024-08-09,29,8,213.0,2.0,0.4785,7.58,tradier_close,558.0,279.0
11,IWM,C,2024-07-11,2024-07-19,2024-08-30,50,8,211.0,4.32,0.5616,10.62,athena_mid,629.5,145.7
11,IWM,C,2024-07-11,2024-07-19,2024-09-20,71,8,212.0,5.25,0.549,11.81,tradier_close,656.0,125.0
11,IWM,C,2024-07-11,2024-07-19,2024-09-30,81,8,260.0,0.23,0.0253,0.49,tradier_close,26.0,113.0
11,IWM,C,2024-07-11,2024-07-19,2024-10-18,99,8,280.0,0.13,0.0116,0.31,tradier_close,18.0,138.5
11,IWM,C,2024-07-11,2024-07-19,2025-01-17,190,8,300.0,0.17,0.0222,0.52,tradier_close,35.0,205.9
11,IWM,C,2024-07-11,2024-07-19,2025-02-21,225,8,280.0,0.62,0.0475,1.4,tradier_close,78.0,125.8
11,IWM,C,2024-07-11,2024-07-19,2025-03-31,263,8,199.0,23.14,0.7149,29.48,athena_mid,634.5,27.4
11,IWM,C,2024-07-11,2024-07-19,2025-03-31,263,8,203.0,19.3,0.6786,26.99,tradier_close,769.0,39.8
11,IWM,C,2024-07-11,2024-07-19,2025-03-31,263,8,255.0,1.9,0.1734,4.7,tradier_close,280.0,147.4
11,IWM,C,2024-07-11,2024-07-19,2024-07-19,8,8,215.0,0.29,0.303,1.49,tradier_close,120.0,413.8
11,IWM,C,2024-07-11,2024-07-19,2024-07-26,15,8,198.0,10.08,0.9228,18.89,athena_mid,881.5,87.5
11,IWM,C,2024-07-11,2024-07-19,2024-07-26,15,8,212.0,1.27,0.4892,5.88,tradier_close,461.0,363.0
11,IWM,C,2024-07-11,2024-07-19,2024-08-02,22,8,218.0,0.64,0.2827,3.56,tradier_close,292.0,456.2
11,IWM,C,2024-07-11,2024-07-19,2024-08-16,36,8,217.0,1.5,0.3647,5.67,tradier_close,417.0,278.0
11,IWM,C,2024-07-11,2024-07-19,2024-08-16,36,8,255.0,0.06,0.0052,0.12,tradier_close,6.0,100.0
11,IWM,C,2024-07-11,2024-07-19,2024-09-20,71,8,230.0,0.89,0.2136,3.56,tradier_close,267.0,300.0
11,IWM,C,2024-07-11,2024-07-19,2025-01-17,190,8,199.0,18.45,0.7338,26.64,athena_mid,819.5,44.4
11,IWM,C,2024-07-11,2024-07-19,2025-03-21,253,8,207.0,18.28,0.6389,23.67,athena_mid,539.0,29.5
11,IWM,C,2024-07-11,2024-07-19,2025-06-20,344,8,100.0,112.45,0.9784,120.21,tradier_close,776.0,6.9
11,IWM,C,2024-07-11,2024-07-19,2025-06-20,344,8,217.0,16.16,0.5508,21.25,tradier_close,509.0,31.5
11,IWM,C,2024-07-11,2024-07-19,2025-12-19,526,8,100.0,113.5,0.9647,120.62,athena_mid,712.0,6.3
11,IWM,C,2024-07-11,2024-07-19,2026-06-18,707,8,220.0,23.98,0.5767,30.25,tradier_close,627.0,26.1
11,IWM,C,2024-07-11,2024-07-19,2024-08-09,29,8,202.0,8.27,0.8243,15.98,tradier_close,771.0,93.2
11,IWM,C,2024-07-11,2024-07-19,2024-09-20,71,8,189.0,24.24,0.892,30.41,athena_mid,617.5,25.5
11,IWM,C,2024-07-11,2024-07-19,2026-06-18,707,8,175.0,52.5,0.8023,59.1,athena_mid,660.5,12.6
11,IWM,C,2024-07-11,2024-07-19,2024-07-26,15,8,201.0,7.91,0.8776,17.13,tradier_close,922.0,116.6
11,IWM,C,2024-07-11,2024-07-19,2024-08-02,22,8,230.0,0.1,0.0512,0.57,tradier_close,47.0,470.0
11,IWM,C,2024-07-11,2024-07-19,2024-09-20,71,8,203.0,10.46,0.7413,18.63,tradier_close,817.0,78.1
11,IWM,C,2024-07-11,2024-07-19,2024-09-30,81,8,265.0,0.13,0.0173,0.38,tradier_close,25.0,192.3
11,IWM,C,2024-07-11,2024-07-19,2024-10-18,99,8,235.0,0.91,0.1846,3.53,tradier_close,262.0,287.9
11,IWM,C,2024-07-11,2024-07-19,2024-12-20,162,8,165.0,49.25,0.9587,55.56,athena_mid,631.0,12.8
11,IWM,C,2024-07-11,2024-07-19,2025-01-17,190,8,100.0,108.55,0.9919,118.74,tradier_close,1019.0,9.4
11,IWM,C,2024-07-11,2024-07-19,2025-02-21,225,8,190.0,27.83,0.7996,35.25,tradier_close,742.0,26.7
11,IWM,C,2024-07-11,2024-07-19,2024-07-25,14,8,209.0,2.12,0.6386,8.6,tradier_close,648.0,305.7
11,IWM,C,2024-07-11,2024-07-19,2024-08-16,36,8,183.0,29.22,0.9605,34.3,tradier_close,508.0,17.4
11,IWM,C,2024-07-11,2024-07-19,2024-08-16,36,8,222.0,0.71,0.2389,3.55,tradier_close,284.0,400.0
11,IWM,C,2024-07-11,2024-07-19,2024-08-23,43,8,270.0,0.04,0.0008,0.08,tradier_close,4.0,100.0
11,IWM,C,2024-07-11,2024-07-19,2024-09-30,81,8,185.0,28.19,0.904,34.3,athena_mid,610.5,21.7
11,IWM,C,2024-07-11,2024-07-19,2024-07-19,8,8,224.0,0.08,0.0594,0.01,tradier_close,-7.0,-87.5
11,IWM,C,2024-07-11,2024-07-19,2024-07-25,14,8,205.0,4.04,0.796,11.78,tradier_close,774.0,191.6
11,IWM,C,2024-07-11,2024-07-19,2024-08-02,22,8,192.0,18.45,0.9502,25.18,athena_mid,672.5,36.4
11,IWM,C,2024-07-11,2024-07-19,2024-08-02,22,8,196.0,15.59,0.9152,21.24,athena_mid,565.0,36.2
11,IWM,C,2024-07-11,2024-07-19,2024-12-20,162,8,210.0,11.0,0.5948,17.97,tradier_close,697.0,63.4
11,IWM,C,2024-07-11,2024-07-19,2024-12-20,162,8,211.0,10.82,0.581,17.28,athena_mid,646.0,59.7
11,IWM,C,2024-07-11,2024-07-19,2024-12-20,162,8,295.0,0.2,0.0082,0.47,tradier_close,27.0,135.0
11,IWM,C,2024-07-11,2024-07-19,2025-01-17,190,8,209.0,12.75,0.6146,20.6,tradier_close,785.0,61.6
11,IWM,C,2024-07-11,2024-07-19,2025-01-17,190,8,220.0,7.45,0.4649,13.27,tradier_close,582.0,78.1
11,IWM,C,2024-07-11,2024-07-19,2026-01-16,554,8,185.0,41.98,0.7767,48.3,athena_mid,632.0,15.1
11,IWM,C,2024-07-11,2024-07-19,2024-10-18,99,8,110.0,101.94,0.9965,107.77,athena_mid,582.5,5.7
11,IWM,C,2024-07-11,2024-07-19,2024-12-20,162,8,209.0,11.4,0.6085,18.57,athena_mid,717.0,62.9
11,IWM,C,2024-07-11,2024-07-19,2025-12-19,526,8,300.0,1.71,0.0939,3.59,tradier_close,188.0,109.9
11,IWM,C,2024-07-11,2024-07-19,2024-07-26,15,8,208.0,2.78,0.6798,9.14,tradier_close,636.0,228.8
11,IWM,C,2024-07-11,2024-07-19,2024-09-20,71,8,201.0,11.66,0.7732,20.3,tradier_close,864.0,74.1
11,IWM,C,2024-07-11,2024-07-19,2024-12-20,162,8,250.0,0.99,0.1289,3.09,tradier_close,210.0,212.1
11,IWM,C,2024-07-11,2024-07-19,2024-12-31,173,8,210.0,11.26,0.5953,18.12,tradier_close,686.0,60.9
11,IWM,C,2024-07-11,2024-07-19,2025-01-17,190,8,211.0,12.86,0.5874,18.6,tradier_close,574.0,44.6
11,IWM,C,2024-07-11,2024-07-19,2025-06-20,344,8,202.0,25.0,0.6929,30.48,athena_mid,547.5,21.9
11,IWM,C,2024-07-11,2024-07-19,2025-12-19,526,8,185.0,41.34,0.7723,47.81,athena_mid,647.5,15.7
11,IWM,C,2024-07-11,2024-07-19,2024-07-25,14,8,211.0,1.47,0.5365,6.23,tradier_close,476.0,323.8
11,IWM,C,2024-07-11,2024-07-19,2024-07-26,15,8,197.0,11.7,0.9346,20.38,tradier_close,868.0,74.2
11,IWM,C,2024-07-11,2024-07-19,2024-08-02,22,8,105.0,106.03,1.0,111.9,athena_mid,587.0,5.5
11,IWM,C,2024-07-11,2024-07-19,2024-09-20,71,8,207.0,7.96,0.6641,15.49,tradier_close,753.0,94.6
11,IWM,C,2024-07-11,2024-07-19,2024-10-18,99,8,225.0,2.34,0.3084,6.4,tradier_close,406.0,173.5
11,IWM,C,2024-07-11,2024-07-19,2024-11-15,127,8,186.0,26.58,0.8611,35.62,tradier_close,904.0,34.0
11,IWM,C,2024-07-11,2024-07-19,2024-12-31,173,8,160.0,53.74,0.9669,60.34,athena_mid,659.5,12.3
11,IWM,C,2024-07-11,2024-07-19,2025-01-17,190,8,260.0,0.74,0.1306,2.37,tradier_close,163.0,220.3
11,IWM,C,2024-07-11,2024-07-19,2026-01-16,554,8,193.0,36.59,0.7344,42.59,athena_mid,600.0,16.4
11,IWM,C,2024-07-11,2024-07-19,2024-07-19,8,8,207.0,2.74,0.7664,9.6,tradier_close,686.0,250.4
11,IWM,C,2024-07-11,2024-07-19,2024-08-02,22,8,199.0,10.27,0.8777,18.34,athena_mid,806.5,78.5
11,IWM,C,2024-07-11,2024-07-19,2024-08-09,29,8,260.0,0.04,0.0007,0.04,tradier_close,0.0,0.0
11,IWM,C,2024-07-11,2024-07-19,2025-01-17,190,8,180.0,33.2,0.8604,43.4,tradier_close,1020.0,30.7
11,IWM,C,2024-07-11,2024-07-19,2025-03-21,253,8,203.0,18.46,0.679,26.4,athena_mid,794.0,43.0
11,IWM,C,2024-07-11,2024-07-19,2025-03-21,253,8,206.0,18.37,0.6492,24.32,athena_mid,595.5,32.4
11,IWM,C,2024-07-11,2024-07-19,2025-06-20,344,8,213.0,15.82,0.5907,23.39,athena_mid,757.0,47.9
11,IWM,C,2024-07-11,2024-07-19,2025-06-20,344,8,275.0,1.43,0.1342,3.48,tradier_close,205.0,143.4
11,IWM,C,2024-07-11,2024-07-19,2025-12-19,526,8,270.0,4.35,0.1574,7.58,athena_mid,323.5,74.4
11,IWM,C,2024-07-11,2024-07-19,2024-07-19,8,8,182.0,29.28,0.9995,35.12,tradier_close,584.0,19.9
11,IWM,C,2024-07-11,2024-07-19,2024-07-19,8,8,205.0,3.74,0.8418,11.61,tradier_close,787.0,210.4
11,IWM,C,2024-07-11,2024-07-19,2024-07-23,12,8,230.0,0.03,0.0143,0.02,tradier_close,-1.0,-33.3
11,IWM,C,2024-07-11,2024-07-19,2024-09-20,71,8,185.0,25.89,0.9147,34.15,tradier_close,826.0,31.9
11,IWM,C,2024-07-11,2024-07-19,2024-09-20,71,8,186.0,27.22,0.9094,33.25,athena_mid,603.0,22.2
11,IWM,C,2024-07-11,2024-07-19,2025-02-21,225,8,245.0,2.44,0.2159,5.76,tradier_close,332.0,136.1
11,IWM,C,2024-07-11,2024-07-19,2025-09-19,435,8,300.0,1.34,0.0817,2.36,tradier_close,102.0,76.1
11,IWM,C,2024-07-11,2024-07-19,2024-07-22,11,8,220.0,0.13,0.1204,0.23,tradier_close,10.0,76.9
11,IWM,C,2024-07-11,2024-07-19,2024-07-23,12,8,205.0,4.09,0.8264,11.72,athena_mid,763.0,186.6
11,IWM,C,2024-07-11,2024-07-19,2024-08-02,22,8,222.0,0.34,0.1733,2.04,tradier_close,170.0,500.0
11,IWM,C,2024-07-11,2024-07-19,2024-08-09,29,8,235.0,0.2,0.0428,0.46,tradier_close,26.0,130.0
11,IWM,C,2024-07-11,2024-07-19,2024-08-16,36,8,191.0,17.92,0.9163,26.84,athena_mid,891.5,49.7
11,IWM,C,2024-07-11,2024-07-19,2025-02-21,225,8,197.0,23.49,0.7406,29.68,athena_mid,619.5,26.4
11,IWM,C,2024-07-11,2024-07-19,2025-06-20,344,8,214.0,15.5,0.5808,22.77,athena_mid,727.5,46.9
11,IWM,C,2024-07-11,2024-07-19,2026-01-16,554,8,275.0,4.08,0.2065,7.08,tradier_close,300.0,73.5
11,IWM,C,2024-07-11,2024-07-19,2026-06-18,707,8,230.0,19.75,0.5107,25.75,tradier_close,600.0,30.4
11,IWM,C,2024-07-11,2024-07-19,2024-08-02,22,8,207.0,4.27,0.6931,11.05,tradier_close,678.0,158.8
11,IWM,C,2024-07-11,2024-07-19,2024-08-09,29,8,225.0,0.31,0.1506,1.88,tradier_close,157.0,506.5
11,IWM,C,2024-07-11,2024-07-19,2024-08-30,50,8,200.0,12.59,0.8107,19.49,tradier_close,690.0,54.8
11,IWM,C,2024-07-11,2024-07-19,2024-09-30,81,8,205.0,9.5,0.6901,17.31,tradier_close,781.0,82.2
11,IWM,C,2024-07-11,2024-07-19,2026-12-18,890,8,205.0,36.0,0.6683,41.34,tradier_close,534.0,14.8
11,IWM,C,2024-07-11,2024-07-19,2024-07-19,8,8,203.0,5.16,0.8903,13.58,tradier_close,842.0,163.2
11,IWM,C,2024-07-11,2024-07-19,2024-07-23,12,8,215.0,0.64,0.3234,2.59,tradier_close,195.0,304.7
11,IWM,C,2024-07-11,2024-07-19,2024-08-16,36,8,120.0,90.01,1.0,97.14,athena_mid,713.5,7.9
11,IWM,C,2024-07-11,2024-07-19,2024-08-16,36,8,240.0,0.12,0.0372,0.43,tradier_close,31.0,258.3
11,IWM,C,2024-07-11,2024-07-19,2024-08-30,50,8,202.0,11.42,0.7745,17.57,athena_mid,615.5,53.9
11,IWM,C,2024-07-11,2024-07-19,2024-11-15,127,8,225.0,3.77,0.3509,8.4,tradier_close,463.0,122.8
11,IWM,C,2024-07-11,2024-07-19,2024-12-31,173,8,201.0,16.79,0.7071,24.46,athena_mid,767.5,45.7
11,IWM,C,2024-07-11,2024-07-19,2025-01-17,190,8,203.0,15.12,0.6905,24.32,tradier_close,920.0,60.8
11,IWM,C,2024-07-11,2024-07-19,2025-02-21,225,8,250.0,2.5,0.1781,4.75,tradier_close,225.0,90.0
11,IWM,C,2024-07-11,2024-07-19,2025-03-21,253,8,209.0,16.15,0.6179,22.36,athena_mid,621.0,38.5
11,IWM,C,2024-07-11,2024-07-19,2025-09-19,435,8,225.0,15.2,0.5029,19.99,athena_mid,479.0,31.5
11,IWM,C,2024-07-11,2024-07-19,2026-06-18,707,8,275.0,6.24,0.2446,10.4,tradier_close,416.0,66.7
11,IWM,C,2024-07-11,2024-07-19,2026-12-18,890,8,250.0,15.8,0.4295,20.96,tradier_close,516.0,32.7
11,IWM,C,2024-07-11,2024-07-19,2024-07-19,8,8,192.0,19.07,0.9861,24.5,tradier_close,543.0,28.5
11,IWM,C,2024-07-11,2024-07-19,2024-07-22,11,8,200.0,11.03,0.9214,16.68,athena_mid,564.5,51.2
11,IWM,C,2024-07-11,2024-07-19,2024-07-24,13,8,203.0,5.75,0.8783,13.83,tradier_close,808.0,140.5
11,IWM,C,2024-07-11,2024-07-19,2024-09-20,71,8,211.0,5.8,0.573,12.68,tradier_close,688.0,118.6
11,IWM,C,2024-07-11,2024-07-19,2024-09-30,81,8,203.0,10.42,0.7273,19.29,tradier_close,887.0,85.1
11,IWM,C,2024-07-11,2024-07-19,2024-09-30,81,8,250.0,0.23,0.0523,0.9,tradier_close,67.0,291.3
11,IWM,C,2024-07-11,2024-07-19,2024-12-20,162,8,175.0,39.86,0.9202,46.39,tradier_close,653.0,16.4
11,IWM,C,2024-07-11,2024-07-19,2025-01-17,190,8,235.0,3.28,0.3015,7.26,tradier_close,398.0,121.3
11,IWM,C,2024-07-11,2024-07-19,2025-09-19,435,8,190.0,36.7,0.7584,41.91,athena_mid,521.0,14.2
11,IWM,C,2024-07-11,2024-07-19,2024-07-26,15,8,240.0,0.06,0.0027,0.02,tradier_close,-4.0,-66.7
11,IWM,C,2024-07-11,2024-07-19,2024-08-30,50,8,207.5,6.25,0.6528,13.12,athena_mid,687.5,110.0
11,IWM,C,2024-07-11,2024-07-19,2025-03-31,263,8,200.0,20.6,0.7062,28.76,athena_mid,816.0,39.6
11,IWM,C,2024-07-11,2024-07-19,2025-03-31,263,8,295.0,0.52,0.04,1.05,athena_mid,53.0,101.9
11,IWM,C,2024-07-11,2024-07-19,2025-06-20,344,8,207.0,19.52,0.6485,27.14,athena_mid,762.0,39.0
11,IWM,C,2024-07-11,2024-07-19,2024-07-23,12,8,200.0,10.95,0.9492,16.72,athena_mid,577.0,52.7
11,IWM,C,2024-07-11,2024-07-19,2024-07-26,15,8,206.0,4.09,0.7546,11.14,tradier_close,705.0,172.4
11,IWM,C,2024-07-11,2024-07-19,2024-08-16,36,8,185.0,26.06,0.9514,32.67,athena_mid,661.5,25.4
11,IWM,C,2024-07-11,2024-07-19,2024-08-16,36,8,194.0,17.68,0.8924,23.95,tradier_close,627.0,35.5
11,IWM,C,2024-07-11,2024-07-19,2024-09-20,71,8,192.0,18.97,0.871,28.05,tradier_close,908.0,47.9
11,IWM,C,2024-07-11,2024-07-19,2024-10-18,99,8,186.0,27.81,0.8697,34.3,tradier_close,649.0,23.3
11,IWM,C,2024-07-11,2024-07-19,2024-12-31,173,8,295.0,0.22,0.0109,0.57,tradier_close,35.0,159.1
11,IWM,C,2024-07-11,2024-07-19,2025-03-21,253,8,155.0,57.5,0.9564,66.8,athena_mid,929.5,16.2
11,IWM,C,2024-07-11,2024-07-19,2024-08-23,43,8,201.0,9.73,0.7951,18.11,tradier_close,838.0,86.1
11,IWM,C,2024-07-11,2024-07-19,2024-08-30,50,8,209.0,5.15,0.6147,11.88,tradier_close,673.0,130.7
11,IWM,C,2024-07-11,2024-07-19,2024-10-18,99,8,220.0,3.65,0.3927,8.78,tradier_close,513.0,140.5
11,IWM,C,2024-07-11,2024-07-19,2024-12-20,162,8,221.0,7.43,0.4378,11.61,tradier_close,418.0,56.3
11,IWM,C,2024-07-11,2024-07-19,2025-03-21,253,8,185.0,34.44,0.8257,40.21,athena_mid,577.0,16.8
11,IWM,C,2024-07-11,2024-07-19,2025-09-19,435,8,160.0,59.89,0.8848,65.79,tradier_close,590.0,9.9
11,IWM,C,2024-07-11,2024-07-19,2026-01-16,554,8,195.0,34.4,0.7233,41.66,tradier_close,726.0,21.1
11,IWM,C,2024-07-11,2024-07-19,2024-07-19,8,8,219.0,0.09,0.1546,0.01,tradier_close,-8.0,-88.9
11,IWM,C,2024-07-11,2024-07-19,2024-07-24,13,8,202.0,6.53,0.9028,14.81,tradier_close,828.0,126.8
11,IWM,C,2024-07-11,2024-07-19,2024-07-26,15,8,209.0,2.39,0.6361,8.27,tradier_close,588.0,246.0
11,IWM,C,2024-07-11,2024-07-19,2024-08-30,50,8,203.0,11.45,0.7546,16.9,tradier_close,545.0,47.6
11,IWM,C,2024-07-11,2024-07-19,2024-09-30,81,8,225.0,1.69,0.2846,5.43,tradier_close,374.0,221.3
11,IWM,C,2024-07-11,2024-07-19,2024-11-15,127,8,255.0,0.67,0.0884,1.7,tradier_close,103.0,153.7
11,IWM,C,2024-07-11,2024-07-19,2025-03-21,253,8,240.0,3.8,0.28,8.01,tradier_close,421.0,110.8
11,IWM,C,2024-07-11,2024-07-19,2025-06-20,344,8,225.0,10.6,0.4719,17.15,tradier_close,655.0,61.8
11,IWM,C,2024-07-11,2024-07-19,2025-12-19,526,8,218.0,20.9,0.5719,26.32,athena_mid,541.5,25.9
11,IWM,C,2024-07-11,2024-07-19,2026-06-18,707,8,250.0,13.3,0.3806,17.0,tradier_close,370.0,27.8
11,IWM,C,2024-07-11,2024-07-19,2024-07-24,13,8,213.0,1.23,0.4287,4.68,tradier_close,345.0,280.5
11,IWM,C,2024-07-11,2024-07-19,2024-08-23,43,8,204.0,7.6,0.7378,15.37,athena_mid,776.5,102.2
11,IWM,C,2024-07-11,2024-07-19,2024-08-23,43,8,215.0,2.43,0.4383,7.48,tradier_close,505.0,207.8
11,IWM,C,2024-07-11,2024-07-19,2024-09-20,71,8,208.0,7.35,0.6424,14.37,athena_mid,701.5,95.4
11,IWM,C,2024-07-11,2024-07-19,2024-10-18,99,8,170.0,43.12,0.9387,48.91,athena_mid,579.0,13.4
11,IWM,C,2024-07-11,2024-07-19,2024-12-20,162,8,230.0,3.6,0.316,8.21,tradier_close,461.0,128.1
11,IWM,C,2024-07-11,2024-07-19,2026-01-16,554,8,145.0,72.1,0.9228,80.54,athena_mid,844.0,11.7
11,IWM,C,2024-07-11,2024-07-19,2024-07-19,8,8,230.0,0.02,0.0155,0.01,tradier_close,-1.0,-50.0
11,IWM,C,2024-07-11,2024-07-19,2024-07-25,14,8,200.0,10.82,0.9062,16.78,athena_mid,596.0,55.1
11,IWM,C,2024-07-11,2024-07-19,2024-07-26,15,8,220.0,0.21,0.175,1.31,tradier_close,110.0,523.8
11,IWM,C,2024-07-11,2024-07-19,2024-08-16,36,8,214.0,2.36,0.4565,7.36,tradier_close,500.0,211.9
11,IWM,C,2024-07-11,2024-07-19,2024-09-20,71,8,265.0,0.09,0.0234,0.31,tradier_close,22.0,244.4
11,IWM,C,2024-07-11,2024-07-19,2024-09-30,81,8,180.0,31.0,0.9252,39.12,tradier_close,812.0,26.2
11,IWM,C,2024-07-11,2024-07-19,2025-01-17,190,8,225.0,5.75,0.4035,11.06,tradier_close,531.0,92.3
11,IWM,C,2024-07-11,2024-07-19,2026-01-16,554,8,190.0,38.54,0.7509,46.0,tradier_close,746.0,19.4
11,IWM,C,2024-07-11,2024-07-19,2024-07-19,8,8,204.0,4.77,0.869,12.56,tradier_close,779.0,163.3
11,IWM,C,2024-07-11,2024-07-19,2024-09-20,71,8,198.0,14.18,0.8132,22.34,tradier_close,816.0,57.5
11,IWM,C,2024-07-11,2024-07-19,2024-09-20,71,8,219.0,2.83,0.389,7.5,tradier_close,467.0,165.0
11,IWM,C,2024-07-11,2024-07-19,2024-12-20,162,8,160.0,54.43,0.971,60.28,athena_mid,585.0,10.7
11,IWM,C,2024-07-11,2024-07-19,2025-01-17,190,8,255.0,1.01,0.1572,2.94,tradier_close,193.0,191.1
11,IWM,C,2024-07-11,2024-07-19,2025-03-21,253,8,190.0,30.07,0.7906,36.16,athena_mid,609.0,20.3
11,IWM,C,2024-07-11,2024-07-19,2024-07-22,11,8,212.0,0.83,0.4735,4.86,tradier_close,403.0,485.5
11,IWM,C,2024-07-11,2024-07-19,2024-08-02,22,8,195.0,13.33,0.9251,22.23,athena_mid,890.0,66.8
11,IWM,C,2024-07-11,2024-07-19,2024-08-02,22,8,225.0,0.24,0.1138,1.31,tradier_close,107.0,445.8
11,IWM,C,2024-07-11,2024-07-19,2024-08-02,22,8,235.0,0.15,0.0204,0.25,tradier_close,10.0,66.7
11,IWM,C,2024-07-11,2024-07-19,2024-08-09,29,8,199.0,10.74,0.8733,18.79,athena_mid,804.5,74.9
11,IWM,C,2024-07-11,2024-07-19,2024-08-16,36,8,199.0,11.14,0.8378,19.28,athena_mid,814.0,73.1
11,IWM,C,2024-07-11,2024-07-19,2024-08-16,36,8,210.0,3.92,0.586,9.93,tradier_close,601.0,153.3
11,IWM,C,2024-07-11,2024-07-19,2024-09-20,71,8,196.0,16.91,0.8354,24.14,tradier_close,723.0,42.8
11,IWM,C,2024-07-11,2024-07-19,2024-09-20,71,8,223.0,1.81,0.3134,5.78,tradier_close,397.0,219.3
11,IWM,C,2024-07-11,2024-07-19,2024-10-18,99,8,180.0,30.7,0.9002,39.35,athena_mid,865.5,28.2
11,IWM,C,2024-07-11,2024-07-19,2025-01-17,190,8,170.0,42.25,0.8971,51.27,athena_mid,902.0,21.3
11,IWM,C,2024-07-11,2024-07-19,2026-12-18,890,8,100.0,115.5,0.959,122.53,athena_mid,703.5,6.1
11,IWM,C,2024-07-11,2024-07-19,2024-07-22,11,8,230.0,0.07,0.0071,0.01,tradier_close,-6.0,-85.7
11,IWM,C,2024-07-11,2024-07-19,2024-09-20,71,8,245.0,0.28,0.0905,1.1,tradier_close,82.0,292.9
11,IWM,C,2024-07-11,2024-07-19,2024-10-18,99,8,200.0,13.39,0.7499,21.77,tradier_close,838.0,62.6
11,IWM,C,2024-07-11,2024-07-19,2024-11-15,127,8,195.0,19.14,0.7964,27.67,tradier_close,853.0,44.6
11,IWM,C,2024-07-11,2024-07-19,2024-12-20,162,8,204.0,15.45,0.6734,22.01,athena_mid,656.0,42.5
11,IWM,C,2024-07-11,2024-07-19,2024-12-31,173,8,165.0,48.16,0.9536,55.8,tradier_close,764.0,15.9
11,IWM,C,2024-07-11,2024-07-19,2025-01-17,190,8,165.0,48.75,0.9122,55.88,athena_mid,713.0,14.6
11,IWM,C,2024-07-11,2024-07-19,2025-01-17,190,8,214.0,11.71,0.5459,16.87,tradier_close,516.0,44.1
11,IWM,C,2024-07-11,2024-07-19,2026-01-16,554,8,310.0,1.8,0.094,3.02,tradier_close,122.0,67.8
11,IWM,C,2024-07-11,2024-07-19,2024-07-24,13,8,210.0,1.61,0.5891,7.63,tradier_close,602.0,373.9
11,IWM,C,2024-07-11,2024-07-19,2024-09-30,81,8,160.0,49.59,0.9777,57.68,tradier_close,809.0,16.3
11,IWM,C,2024-07-11,2024-07-19,2024-09-30,81,8,215.0,4.26,0.4783,10.0,tradier_close,574.0,134.7
